"Ludwigia_nervosa"	"Hyptis_dilatata"	"Besmoscelis_villosa"	"Cuphea_o'donellii"	"Hyptis_conferta"	"Pterolepis_glomerata"	"Aeschynomene_pratensis"	"Sauvagesia_rubiginosa"	"Synqonanthus_caulescens"	"Tyttnera_scabra"	"Xyris_savanensis"	"Caperonia_pallustris"	"Croton_hirtus"	"Desmodium_barbatum"	"Ludwigia_decurrens"	"Melochia_villosa"	"Mimosa_camporum"	"Rhynchanthera_serrulata"	"Saggitaria_quyanensis"	"Shultesia_brachyptera"	"Clidemia_capitellata"	"Diodia_multiflora"	"Heliconia_psittacorum"	"Miconia_stephananthera"	"Sinningia_sp1_M_PL_030"	"Xyris_laxifolia"	"Montricharida_arborescens"	"Thalia_geniculata"	"Apis_mellifera"	"Augochlorensis_callichroa"	"Toxomerus_floralis"	"Auhochloropsis_vesta"	"Palpada_pusio"	"Polybia_occidentalis"	"Urbanus_dorantes_dorantes"	"Dialictus_sp1_M_PL_030"	"Melipona_favosa"	"Pereirapis_sp1_M_PL_030"	"Polistes_subsericeus"	"Pyrgus_oileus_orcus"	"Toxomerus_marginatus"	"Amazilia_fibriata"	"Amazilia_tovasi"	"Athidium_sp1_M_PL_030"	"Campsomeris_dorsata"	"Cerceris_sp1_M_PL_030"	"Euglossa_cordata"	"Eumenes_sp1_M_PL_030"	"Eurema_nise"	"Helicobia_morionella"	"Heliopetes_arsalte"	"Ornidia_obesa"	"Oxyssarcodexia_peltata"	"Polybia_ignobilis"	"Sphex_melanopus"	"Anthidiellum_sp1_M_PL_030"	"Augochlora_sp1_M_PL_030"	"Augochlora_sp2_M_PL_030"	"Augochloropsis_sp1_M_PL_030"	"Ceratina_sp1_M_PL_030"	"Chrysagria_duodecimpuntata"	"Cogia_calchas"	"Cyclocephala_gravis"	"Dialictus_sp2_M_PL_030"	"Euhibus_sp1_M_PL_030"	"Eulaema_nigrita"	"Exomalopsis_sp1_M_PL_030"	"Extemnius_sp1_M_PL_030"	"Junonia_evarete"	"Megachile_sp1_M_PL_030"	"Omicrom_ruficolle"	"Pachodunerus_brevithorax"	"Parancistrocerus_sp1_M_PL_030"	"Pepsis_sp1_M_PL_030"	"Phaenica_sp1_M_PL_030"	"Pompeius_amblyspoila"	"Sarcophagula_occidua"	"Tabanus_sp1_M_PL_030"	"Trigona_angustula"	"Urbanus_simplicius"	"Xylocopa_fibriata"
"Exomalopsis_sp1_M_PL_030"	6.34529176892307e-05	2.51202670474611e-07	1.60985428787766e-07	3.02388194321935e-08	9.81087620187729e-08	1.92779315684499e-08	0.100692587501386	1.35069589228648e-08	8.45144880711196e-08	3.99124214226096e-08	1.09995208718915e-07	6.33121833579541e-05	7.31327598434937e-08	5.3223262231442e-08	1.17392874743099e-10	1.58977085351765e-08	6.32027283640104e-05	7.08795987544697e-08	1.79681833706294e-10	0.000126371221502031	0	9.41822127100539e-08	0	5.31979365870265e-08	0	5.90455897345035e-09	0	0	6.7299295165345e-06	4.05736443158088e-07	6.49944427151712e-09	2.11727787616365e-06	9.99552913780766e-09	0.00252192843199427	4.02323750134904e-07	3.97303968162132e-07	2.11180335590529e-06	2.12276469205964e-09	4.01054937502813e-07	3.35368100168763e-09	1.38728226275901e-09	0	0	3.99330615775665e-07	2.27808906491796e-09	4.47420194512157e-09	3.06864911116509e-09	0.00252152706158472	3.97084715881562e-07	3.97578546093257e-07	8.67597590910838e-10	3.99018494219141e-07	3.97578546093257e-07	4.21488607677245e-06	3.99092762262438e-07	1.77410874104807e-09	2.6830904797961e-09	3.96580735557692e-07	0	1.96217524037546e-09	3.91309582476995e-12	5.03980323869891e-10	0	5.98939445687647e-12	2.11286220177799e-09	0	1.00251731468753	2.51202670474611e-09	5.03980323869891e-10	0.00251731468753465	1.96217524037546e-09	3.85558631368999e-10	2.51202670474611e-09	2.51202670474612e-09	0	2.36265329181566e-09	2.1104061119318e-06	3.96580735557692e-07	3.96580735557692e-07	2.65989682935132e-09	3.96580735557692e-07
"Extemnius_sp1_M_PL_030"	9.89875899119697e-05	0.100559489803817	3.9836648127051e-05	3.38085580965642e-05	8.43611101736631e-05	1.45556464437483e-05	1.00481068189845e-07	3.37237503721971e-05	9.54850570968587e-08	1.04182326601237e-07	1.45547980689193e-05	3.69672846203252e-08	2.52929244385808e-05	4.95979662247838e-08	9.96159375444757e-09	1.45186872709835e-05	1.28957635824253e-07	2.53335279798209e-05	3.24880062080365e-08	5.05111074931542e-05	0	1.04650060365363e-07	0	2.1282590934529e-08	0	1.44428043178856e-05	0	0	5.02933052800855e-06	0.00100873859394943	1.93517854505491e-06	8.47047119194255e-07	0.00100794639058756	6.26715294336043e-07	1.67133715061026e-06	1.7528791251297e-06	1.51269365597236e-06	3.8021130928376e-09	0.00100790079267859	0.00100700146776575	2.94049540165145e-07	0	0	9.82542388672794e-07	5.65129233816896e-07	0.00100728212024164	9.55057064325815e-07	1.68621560980989e-06	1.18214840522588e-06	6.21276995114842e-07	1.32705000167104e-06	1.46176991823584e-06	6.21276995114842e-07	0.00100727860162127	0.00100621357047512	1.65326554082613e-09	6.6394413545085e-07	6.18672436949811e-07	0	1.68722220347326e-06	3.32053125148252e-10	5.6347596827607e-07	0	1.08293354026788e-09	2.38712642742147e-09	0	2.51202670474612e-09	1.00100559489804	5.6347596827607e-07	2.51202670474611e-09	1.68722220347326e-06	2.91112928874965e-07	0.00100559489803817	0.00100559489803817	0	8.44450932660697e-07	1.23224282067751e-09	6.18672436949811e-07	6.1867243694981e-07	1.06412954672645e-09	6.18672436949811e-07
"Junonia_evarete"	0.000126656334130575	5.6347596827607e-05	9.06568374496476e-08	0.100601165788931	1.10310615103791e-07	1.13472163372741e-07	2.01592129547956e-08	5.61926236601427e-05	6.01752878300329e-08	1.03185656235813e-07	1.39307000263264e-07	9.0767978590732e-08	1.24568342466333e-07	8.4326477340449e-05	2.39514643984884e-10	4.22048764513553e-05	5.63967912429794e-08	1.44176007451245e-08	2.37616002934425e-08	6.47573097805923e-08	0	4.20610319392138e-05	0	7.08946026511581e-08	0	6.32103074458032e-08	0	0	2.90739637210614e-06	2.77233085257449e-06	1.4163348588272e-06	2.82160518551609e-06	5.69619780340612e-07	7.97011560967754e-07	0.0016809875793825	2.19868712308712e-06	3.87142702376426e-09	2.30441936033174e-09	1.35728426889424e-06	0.00167865438804196	4.8570684948163e-09	0	0	7.95084763322675e-07	0.00167949697906019	5.65682180578146e-07	3.78039055828227e-09	2.6625573165563e-09	0.00167747769857049	7.94181729721989e-07	2.81164480654874e-06	7.95754366398305e-07	7.94181729721989e-07	5.65634545268756e-07	1.35507805659216e-06	2.81088257801497e-06	1.51094729082746e-09	7.91602088316094e-07	0	2.20621230207581e-09	7.9838214661628e-12	0.00167668609648218	0	7.9205334311475e-10	1.50438219575082e-09	0	5.03980323869891e-10	5.6347596827607e-07	1.00167668609648	5.03980323869891e-10	2.20621230207581e-09	2.26944326745481e-09	5.6347596827607e-07	5.6347596827607e-07	0	4.80586691504151e-10	3.02559928635773e-09	7.91602088316094e-07	7.91602088316094e-07	3.54473013255791e-09	7.91602088316094e-07
"Megachile_sp1_M_PL_030"	6.34529176892307e-05	2.51202670474611e-07	1.60985428787766e-07	3.02388194321935e-08	9.81087620187729e-08	1.92779315684499e-08	0.100692587501386	1.35069589228648e-08	8.45144880711197e-08	3.99124214226096e-08	1.09995208718915e-07	6.33121833579541e-05	7.31327598434937e-08	5.32232622314421e-08	1.17392874743099e-10	1.58977085351765e-08	6.32027283640104e-05	7.08795987544698e-08	1.79681833706294e-10	0.000126371221502031	0	9.41822127100539e-08	0	5.31979365870265e-08	0	5.90455897345035e-09	0	0	6.7299295165345e-06	4.05736443158088e-07	6.49944427151712e-09	2.11727787616365e-06	9.99552913780766e-09	0.00252192843199427	4.02323750134904e-07	3.97303968162132e-07	2.11180335590529e-06	2.12276469205964e-09	4.01054937502813e-07	3.35368100168763e-09	1.38728226275901e-09	0	0	3.99330615775665e-07	2.27808906491796e-09	4.47420194512157e-09	3.06864911116509e-09	0.00252152706158472	3.97084715881562e-07	3.97578546093257e-07	8.67597590910838e-10	3.99018494219142e-07	3.97578546093257e-07	4.21488607677245e-06	3.99092762262438e-07	1.77410874104807e-09	2.6830904797961e-09	3.96580735557692e-07	0	1.96217524037546e-09	3.91309582476996e-12	5.03980323869891e-10	0	5.98939445687647e-12	2.11286220177799e-09	0	0.00251731468753465	2.51202670474611e-09	5.03980323869891e-10	1.00251731468753	1.96217524037546e-09	3.85558631368999e-10	2.51202670474611e-09	2.51202670474612e-09	0	2.36265329181566e-09	2.1104061119318e-06	3.96580735557692e-07	3.96580735557692e-07	2.65989682935132e-09	3.96580735557692e-07
"Omicrom_ruficolle"	9.30259480528468e-05	0.000168722220347326	2.54206769150894e-05	1.32372738124549e-07	0.100595414818457	8.87527136000145e-08	7.84870096150183e-08	9.74598162812149e-08	2.53198877105564e-05	7.97547815662491e-08	2.53437997340647e-05	3.59095402732815e-08	8.22270685898256e-08	2.10107469221948e-10	2.13916884738848e-08	9.41555369740672e-08	2.52921745293249e-05	9.55704403346761e-08	4.25776868749513e-08	2.53832221895956e-05	0	2.52603966484768e-05	0	9.92425294191439e-11	0	6.88971456027255e-08	0	0	0.00201713217840223	3.33426575019127e-06	1.27588666457102e-06	3.94985267088192e-09	2.1168267356889e-06	1.42764381955727e-06	1.84977673795534e-06	5.85623725009323e-07	1.26993611424014e-06	6.35129505275537e-07	0.00201417693074795	1.69186491118237e-06	4.48198009361935e-09	0	0	1.21500716868191e-06	2.21321588438321e-09	0.00201359551857262	4.25453002856823e-07	8.48069581560228e-07	5.83618387632369e-07	5.83406044869449e-07	5.57501330616595e-09	5.8415307761662e-07	5.83406044869449e-07	2.53332960979311e-06	2.26863437880355e-06	7.00358230739828e-12	4.23677948584822e-07	5.81412175330292e-07	0	0.00201190829636915	7.13056282462827e-10	2.20621230207581e-09	0	1.41925622916504e-09	6.32997192763908e-07	0	1.96217524037546e-09	1.68722220347326e-06	2.20621230207581e-09	1.96217524037546e-09	1.00201190829637	1.77505427200029e-09	1.68722220347326e-06	1.68722220347326e-06	0	3.1856813444892e-09	1.19698467577605e-09	5.81412175330292e-07	5.81412175330292e-07	4.96212647095719e-12	5.81412175330292e-07
"Pachodunerus_brevithorax"	9.66158493631171e-05	2.91112928874965e-05	0.000129759220982258	1.36166596047289e-07	8.87527136000145e-08	0.100464454025896	1.54223452547599e-08	6.73433919890472e-05	2.12142571796544e-07	6.74288367274723e-05	2.89953782728852e-05	1.53691963042008e-08	9.19682400094752e-08	2.04224061097852e-10	6.7407342414744e-05	2.89644375934623e-05	1.31474136090831e-07	1.34364489891382e-07	1.68311183780269e-07	5.86324346903357e-08	0	8.32561329047408e-08	0	9.01816858488668e-11	0	2.88850795282521e-05	0	0	3.5089655092841e-06	0.0020154813158747	5.54935808823531e-06	3.5892310967849e-09	2.46131103624262e-06	6.09129394897352e-07	1.57576256154758e-06	0.00201157651437617	2.17151497057037e-06	2.25782535091239e-06	8.96737041666448e-07	1.9769671718686e-06	0.00201322171284993	0	0	1.32873351534161e-06	2.27625073615807e-09	2.92887983146966e-07	0.00201145173420096	2.33997312104686e-09	6.06118501786937e-07	2.28956997670629e-06	2.64906605284159e-06	6.06914666519798e-07	2.28956997670629e-06	2.93067343364643e-07	8.94961987394447e-07	6.80746870326175e-12	2.16265368303763e-06	6.03849058519482e-07	0	1.77505427200029e-09	2.2469114138248e-06	2.26944326745481e-09	0	5.61037279267564e-09	5.3035642949136e-09	0	3.85558631368999e-10	2.91112928874965e-07	2.26944326745481e-09	3.85558631368999e-10	1.77505427200029e-09	1.00200928908052	2.91112928874965e-07	2.91112928874965e-07	0	4.47881632971275e-09	5.12306543473358e-10	6.03849058519482e-07	6.03849058519482e-07	4.50908429244334e-12	6.03849058519482e-07
"Parancistrocerus_sp1_M_PL_030"	9.89875899119698e-05	0.100559489803817	3.9836648127051e-05	3.38085580965642e-05	8.43611101736631e-05	1.45556464437483e-05	1.00481068189845e-07	3.37237503721971e-05	9.54850570968587e-08	1.04182326601237e-07	1.45547980689193e-05	3.69672846203252e-08	2.52929244385808e-05	4.95979662247838e-08	9.96159375444757e-09	1.45186872709835e-05	1.28957635824253e-07	2.53335279798209e-05	3.24880062080365e-08	5.05111074931542e-05	0	1.04650060365363e-07	0	2.1282590934529e-08	0	1.44428043178856e-05	0	0	5.02933052800855e-06	0.00100873859394943	1.93517854505491e-06	8.47047119194256e-07	0.00100794639058756	6.26715294336043e-07	1.67133715061026e-06	1.7528791251297e-06	1.51269365597236e-06	3.8021130928376e-09	0.00100790079267859	0.00100700146776575	2.94049540165145e-07	0	0	9.82542388672794e-07	5.65129233816896e-07	0.00100728212024164	9.55057064325815e-07	1.68621560980989e-06	1.18214840522588e-06	6.21276995114842e-07	1.32705000167104e-06	1.46176991823584e-06	6.21276995114842e-07	0.00100727860162127	0.00100621357047512	1.65326554082613e-09	6.6394413545085e-07	6.18672436949811e-07	0	1.68722220347326e-06	3.32053125148252e-10	5.6347596827607e-07	0	1.08293354026788e-09	2.38712642742147e-09	0	2.51202670474612e-09	0.00100559489803817	5.6347596827607e-07	2.51202670474612e-09	1.68722220347326e-06	2.91112928874965e-07	1.00100559489804	0.00100559489803817	0	8.44450932660697e-07	1.23224282067751e-09	6.18672436949811e-07	6.18672436949811e-07	1.06412954672645e-09	6.18672436949811e-07
"Pepsis_sp1_M_PL_030"	9.89875899119697e-05	0.100559489803817	3.9836648127051e-05	3.38085580965642e-05	8.43611101736632e-05	1.45556464437483e-05	1.00481068189845e-07	3.37237503721971e-05	9.54850570968587e-08	1.04182326601237e-07	1.45547980689193e-05	3.69672846203252e-08	2.52929244385808e-05	4.95979662247838e-08	9.96159375444757e-09	1.45186872709835e-05	1.28957635824253e-07	2.53335279798209e-05	3.24880062080365e-08	5.05111074931542e-05	0	1.04650060365363e-07	0	2.1282590934529e-08	0	1.44428043178856e-05	0	0	5.02933052800855e-06	0.00100873859394943	1.93517854505491e-06	8.47047119194255e-07	0.00100794639058756	6.26715294336043e-07	1.67133715061026e-06	1.7528791251297e-06	1.51269365597236e-06	3.8021130928376e-09	0.00100790079267859	0.00100700146776575	2.94049540165145e-07	0	0	9.82542388672794e-07	5.65129233816897e-07	0.00100728212024164	9.55057064325815e-07	1.68621560980989e-06	1.18214840522588e-06	6.21276995114842e-07	1.32705000167104e-06	1.46176991823584e-06	6.21276995114842e-07	0.00100727860162127	0.00100621357047512	1.65326554082613e-09	6.6394413545085e-07	6.18672436949811e-07	0	1.68722220347326e-06	3.32053125148252e-10	5.6347596827607e-07	0	1.08293354026788e-09	2.38712642742147e-09	0	2.51202670474612e-09	0.00100559489803817	5.6347596827607e-07	2.51202670474612e-09	1.68722220347326e-06	2.91112928874965e-07	0.00100559489803817	1.00100559489804	0	8.44450932660697e-07	1.23224282067751e-09	6.18672436949811e-07	6.18672436949811e-07	1.06412954672645e-09	6.18672436949811e-07
"Phaenica_sp1_M_PL_030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0
"Pompeius_amblyspoila"	4.5424185725626e-07	8.44450932660698e-05	0.000196522329124703	2.88352014902491e-08	1.5928406722446e-07	2.23940816485638e-07	9.45061316726264e-08	2.8751270068506e-08	8.83709939179955e-08	5.95429967488717e-10	1.47484678825626e-07	1.64664358409854e-07	8.41597773764712e-05	7.07958377769566e-08	2.24943290085547e-10	5.94602373888804e-08	0.00011211646324859	0.100530987091293	2.34936821069026e-10	1.30692232808523e-07	0	8.81586512041816e-08	0	7.07716876919564e-08	0	5.92424596618326e-08	0	0	7.03327301878947e-06	4.13577216054334e-06	9.60001352995099e-09	2.81671317013987e-06	0.0033579580520404	3.74790591846633e-06	9.70953877252754e-09	8.03660968927702e-09	0.00335804549063681	2.22460418498837e-09	8.50475625613038e-07	8.45650301103914e-07	4.50120018856949e-09	0	0	6.52612857849226e-09	2.84044795073604e-09	8.47636614005187e-07	3.27985096840809e-06	6.71906105209974e-09	3.31959829935578e-09	2.85389735703884e-09	2.70078966467533e-09	2.80816492415689e-06	2.85389735703884e-09	8.48807340420982e-07	8.47289944268549e-07	2.35986125923189e-09	3.27537215207838e-06	2.83901160785162e-09	0	3.1856813444892e-09	7.49810966951824e-12	4.80586691504152e-10	0	7.83122736896752e-12	2.20927484794989e-09	0	2.36265329181566e-09	8.44450932660697e-07	4.80586691504152e-10	2.36265329181566e-09	3.1856813444892e-09	4.47881632971275e-09	8.44450932660698e-07	8.44450932660698e-07	0	1.00335103290304	5.48881194699515e-09	2.83901160785162e-09	2.83901160785162e-09	3.53858438459782e-09	2.83901160785162e-09
"Sarcophagula_occidua"	8.44970565022358e-05	1.23224282067751e-07	2.14143324176741e-07	1.81535957181464e-07	5.98492337888025e-08	2.56153271736679e-08	8.44162444772721e-05	1.79353311347586e-08	4.20295073631576e-08	5.30901310842634e-08	7.60525882018471e-08	0.100502896538198	8.42357385146857e-05	8.44207415733187e-05	9.70166639559127e-11	2.10854241740983e-08	8.40238621082879e-05	1.64664358409854e-07	1.20989100775361e-10	1.47878694510302e-07	0	5.51686848945402e-08	0	8.44205895331536e-05	0	7.74834451866915e-09	0	0	3.34430782327816e-06	5.3641178730952e-07	5.11913914055997e-09	0.00335993946341951	2.81814806066014e-06	0.00335553585939193	5.34593484142529e-07	5.29067292960816e-07	2.80985327095954e-06	1.05800454290332e-09	5.30535830635428e-07	4.70622538540421e-09	1.84279370937847e-09	0	0	5.3000791784402e-07	2.81705031839698e-06	2.42922749645356e-09	4.08136194641903e-09	2.11533540174881e-06	5.31132202425332e-07	5.29433856416081e-07	1.15123075083891e-09	3.3359645536285e-06	5.29433856416081e-07	6.16153263768758e-09	5.29338845959652e-07	2.81402471911062e-06	3.56905540294568e-09	5.28106603138974e-07	0	1.19698467577605e-09	3.23388879853042e-12	3.02559928635773e-09	0	4.03297002584537e-12	1.05073768407894e-09	0	2.1104061119318e-06	1.23224282067751e-09	3.02559928635773e-09	2.1104061119318e-06	1.19698467577605e-09	5.12306543473359e-10	1.23224282067751e-09	1.23224282067751e-09	0	5.48881194699515e-09	1.00335009655127	5.28106603138974e-07	5.28106603138974e-07	4.22102947665768e-06	5.28106603138974e-07
"Tabanus_sp1_M_PL_030"	0.100530600849761	6.18672436949811e-05	1.71014227612655e-05	4.74961252989656e-05	2.90706087665146e-05	3.01924529259741e-05	1.58632294223077e-05	2.11805443010336e-05	8.00358292459597e-06	6.31285610541924e-05	4.84863008183676e-05	1.58431980941692e-05	3.15569848569468e-05	7.9594326270216e-08	7.99306750670984e-08	2.48791267378596e-05	2.36971408676868e-05	8.51703482355486e-08	7.33744453773167e-08	7.98783287158908e-06	0	2.36884837486755e-05	0	3.98153268573469e-08	0	9.09943607340265e-06	0	0	0.000632835528271339	0.000632320234067886	3.97739234597078e-06	1.58465000892241e-06	1.95843465647698e-06	0.00063003084734529	0.000631121585811349	0.000629449617977049	1.07776741988517e-06	2.05199743796379e-07	0.000629516339923285	1.93978813279174e-06	2.18472744070986e-06	0	0	0.000629528412831463	7.94255232525101e-07	1.2000846122801e-06	8.88872771207239e-07	6.62841831277328e-07	0.00062910785739932	0.000629894469337359	1.35881783212116e-06	0.000629368154806236	0.000629894469337359	8.84933532669447e-07	0.000628934927747954	2.6531442090072e-09	2.85023712687758e-07	0.000628316255311005	0	5.81412175330292e-07	2.66435583556995e-09	7.91602088316094e-07	0	2.44581484591055e-09	2.00089573114899e-07	0	3.96580735557692e-07	6.18672436949811e-07	7.91602088316094e-07	3.96580735557692e-07	5.81412175330292e-07	6.03849058519482e-07	6.18672436949811e-07	6.18672436949811e-07	0	2.83901160785162e-09	5.28106603138974e-07	1.00062831625531	0.000628316255311005	1.99076634286735e-09	0.000628316255311005
"Trigona_angustula"	0.100530600849761	6.18672436949811e-05	1.71014227612654e-05	4.74961252989657e-05	2.90706087665146e-05	3.01924529259741e-05	1.58632294223077e-05	2.11805443010336e-05	8.00358292459597e-06	6.31285610541924e-05	4.84863008183676e-05	1.58431980941692e-05	3.15569848569468e-05	7.9594326270216e-08	7.99306750670984e-08	2.48791267378596e-05	2.36971408676868e-05	8.51703482355486e-08	7.33744453773167e-08	7.98783287158908e-06	0	2.36884837486755e-05	0	3.9815326857347e-08	0	9.09943607340265e-06	0	0	0.000632835528271339	0.000632320234067886	3.97739234597078e-06	1.58465000892241e-06	1.95843465647698e-06	0.00063003084734529	0.000631121585811349	0.00062944961797705	1.07776741988517e-06	2.05199743796379e-07	0.000629516339923284	1.93978813279174e-06	2.18472744070986e-06	0	0	0.000629528412831463	7.94255232525101e-07	1.2000846122801e-06	8.88872771207239e-07	6.62841831277328e-07	0.00062910785739932	0.000629894469337359	1.35881783212116e-06	0.000629368154806236	0.000629894469337359	8.84933532669447e-07	0.000628934927747954	2.6531442090072e-09	2.85023712687758e-07	0.000628316255311005	0	5.81412175330292e-07	2.66435583556995e-09	7.91602088316094e-07	0	2.44581484591055e-09	2.00089573114899e-07	0	3.96580735557692e-07	6.18672436949811e-07	7.91602088316094e-07	3.96580735557692e-07	5.81412175330292e-07	6.03849058519482e-07	6.18672436949811e-07	6.18672436949811e-07	0	2.83901160785162e-09	5.28106603138974e-07	0.000628316255311005	1.00062831625531	1.99076634286735e-09	0.000628316255311005
"Urbanus_simplicius"	3.18522614858775e-07	1.06412954672645e-07	1.0623037967001e-07	2.12683807953474e-07	2.48106323547859e-10	2.25454214622167e-10	1.06395873174053e-07	2.21513089811302e-10	9.23541616964931e-11	2.00276279834259e-10	2.61151237498496e-10	0.00012663088429973	0.000126419358182034	0.000126736912717852	3.96878351625238e-13	2.0871535329869e-10	1.06116975797604e-07	1.06157531537935e-07	4.60764783223521e-13	2.78794681801533e-10	0	2.30513530651667e-10	0	0.100629249297405	0	6.96224339166158e-11	0	0	7.33312379133113e-09	4.84687838279633e-09	2.2878849742952e-11	0.00504412203671023	4.22035182632697e-06	4.22921737235648e-06	5.55397933040113e-09	2.00081325440507e-09	8.84632323901814e-09	2.33744214690729e-12	3.05985801606476e-09	4.61439750652964e-09	9.52922056668733e-12	0	0	1.99729512380481e-09	4.22810848739428e-06	1.06909167319741e-09	1.77501541212595e-09	2.66918998541137e-09	5.53549647542526e-09	1.9957732498632e-09	1.24950056885722e-11	4.21596937241068e-06	1.9957732498632e-09	1.0734227027865e-09	3.0548958895938e-09	4.22456375726172e-06	1.77050632783351e-09	1.99076634286735e-09	0	4.96212647095719e-12	1.32292783875079e-14	3.54473013255791e-09	0	1.53588261074507e-14	2.30885404241233e-12	0	2.65989682935132e-09	1.06412954672645e-09	3.54473013255791e-09	2.65989682935132e-09	4.96212647095719e-12	4.50908429244334e-12	1.06412954672645e-09	1.06412954672645e-09	0	3.53858438459782e-09	4.22102947665768e-06	1.99076634286735e-09	1.99076634286735e-09	1.00503146246487	1.99076634286735e-09
"Xylocopa_fibriata"	0.100530600849761	6.18672436949811e-05	1.71014227612654e-05	4.74961252989657e-05	2.90706087665146e-05	3.01924529259741e-05	1.58632294223077e-05	2.11805443010336e-05	8.00358292459597e-06	6.31285610541924e-05	4.84863008183676e-05	1.58431980941692e-05	3.15569848569468e-05	7.9594326270216e-08	7.99306750670984e-08	2.48791267378596e-05	2.36971408676868e-05	8.51703482355486e-08	7.33744453773167e-08	7.98783287158908e-06	0	2.36884837486755e-05	0	3.9815326857347e-08	0	9.09943607340265e-06	0	0	0.000632835528271339	0.000632320234067886	3.97739234597078e-06	1.58465000892241e-06	1.95843465647698e-06	0.00063003084734529	0.000631121585811349	0.00062944961797705	1.07776741988517e-06	2.05199743796379e-07	0.000629516339923284	1.93978813279174e-06	2.18472744070986e-06	0	0	0.000629528412831463	7.94255232525101e-07	1.2000846122801e-06	8.88872771207239e-07	6.62841831277328e-07	0.00062910785739932	0.000629894469337359	1.35881783212116e-06	0.000629368154806236	0.000629894469337359	8.84933532669447e-07	0.000628934927747954	2.6531442090072e-09	2.85023712687758e-07	0.000628316255311005	0	5.81412175330292e-07	2.66435583556995e-09	7.91602088316094e-07	0	2.44581484591055e-09	2.00089573114899e-07	0	3.96580735557692e-07	6.18672436949811e-07	7.91602088316094e-07	3.96580735557692e-07	5.81412175330292e-07	6.03849058519482e-07	6.18672436949811e-07	6.18672436949811e-07	0	2.83901160785162e-09	5.28106603138974e-07	0.000628316255311005	0.000628316255311005	1.99076634286735e-09	1.00062831625531
